commit,message,original_label,corrective_pred,is_refactor_pred,perfective_pred,adaptive_pred,Type,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
5ebbbc8a3c45010b2f52f14477785a1dd9fd02b8,[PATCH 9703/9999] [DROOLS-812] properly close InputStreams--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
2f3d64b70fbd92d4f3fe132bf0dd46a822ee14d6,[PATCH 2385/9999] JBRULES-976: fixing problems with collections- clonning and adding unit tests--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@13162 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,p,TRUE,FALSE,FALSE,TRUE,corrective,fixing,,,,,
a035e9fd8a5bde10c26338d7b23f75dbf59f1352,[PATCH 4797/9999] JBRULES-2121: JavaDialect isn't creating unique ids-  - fixed name that is checked--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@26929 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
02ffd6ae37a11cb0acc920bada87c994559d396b,[PATCH 9068/9999]  BZ-1044973 - Guided rule editor does not let the- user to set objects as a parameters for method calls that have objects super- type as a parameter--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
1d54dde65fdeeba31a3a475cd13a23c2ae6cd2d4,[PATCH 1739/9999] JBRULES-659: fixing the problem of multidimentional- arrays--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@9457 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
d8fdf6abed4031adfa24a35ab23b78185cad6fc1,[PATCH 9917/9999] [DROOLS-991] allow to configure maxEventsInMemory- in FileLogger--,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
415be84340155fa0eb6086149a7de381a41ef480,[PATCH 1268/9999] Fixing NPE--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@6187 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
edc59a680a0c147a19b0f5f216db8553b6e7dc57,"[PATCH 4799/9999]  - fixed an issue where a comment in a work item- definition file results in a null work item definition object, filtering out- null now--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@26933 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",c,FALSE,FALSE,TRUE,FALSE,,,,,,,
b079f9911a118b01bbef4515b2cea7fa09fdd5de,[PATCH 8156/9999] [DROOLS-128] fix retriving of global entry set from- a Stateless session--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
8b9ffeb5f2883e3d5187ad2f4a3a35540ff70326,[PATCH 1391/9999] JBRULES-527: fixing compilation problems--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@6992 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
7b9603d029bd651dd5cfb92903ea956e9eeaf712,[PATCH 8032/9999] remove support of deprecated brl files--,p,FALSE,FALSE,FALSE,TRUE,perfective,remove deprecated,,TRUE,TRUE,FALSE,FALSE
9cd153c55aa071528a013ecd28014734346d4127,[PATCH 0560/9999] Changes to resolve issues discovered in integration- tests--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@3441 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
8b9e5a2edd935dd40e6dc30c14829e208d7945f2,[PATCH 9120/9999] [BZ-1092084] raise a compilation error when the- same attribute is defined twice on a rule--,a,TRUE,FALSE,FALSE,FALSE,,,,,,,
28725723398943b2b51cb38d6fe92a3aadf4dee6,[PATCH 2395/9999] -now works with non DroolsObjectInputStream- serialization.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@13207 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
e15bf1a95abeec1a39f212d65887d88a19f9f68e,[PATCH 4255/9999] -fixed MVEL parser context naming issue.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@23995 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
135f05e6728a3a0eb02c8974dafca434557080c0,[PATCH 4019/9999] JBRULES-1736 Dynamically generated Types -Must get- classloader from the rulebase root classloader now--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@21573 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
c512c4594c95d08edf0a63cb30ed643a4ed69fcc,[PATCH 7585/9999] [JBRULES-3668] format and shorten kproject.xml file--,p,FALSE,FALSE,FALSE,FALSE,perfective,format,,TRUE,TRUE,FALSE,FALSE
5b4e584e455a1d4713119308c846d66fcfd52d9a,[PATCH 5174/9999] JBRULES-2439--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@31842 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
ebc869b3e3bd720b7f117f57b3a20045b936a5a8,"[PATCH 1338/9999] JBRULES-498 Optimised HashMap implementations- -Changed ReteooWorkingMemory modifyObject to do a retract+assert.  Its also- now  doing  the same as Leaps, so we can move the modifyObject  method to- AbstractWorkingMemory.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@6642 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",p,FALSE,TRUE,TRUE,FALSE,,,,,,,
63d60c6aff8362db9683b83d670556a1a828e8d1,[PATCH 8396/9999] [DROOLS-198] avoid useless cleanup of staged- activations in phreak--,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
a2a9029c7ee322dc77a85f581f0e584138278840,[PATCH 0116/9999] -Make TupleSourceTest work--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@2284 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
5f2ee6ded78a158ec352a376b7d6ee5381e70599,[PATCH 0905/9999] JBRULES-233 for leaps--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@4214 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
d056c0b062311cc1e90ad134076fb13bcfe3ccf4,[PATCH 5906/9999] JBRULES-2835: use new Environment constant--,p,FALSE,FALSE,FALSE,FALSE,perfective,use new constant,,TRUE,TRUE,FALSE,FALSE
0c9cd2f936f77ccf22dcf98df1c9679cdafa791f,"[PATCH 5063/9999] JBRULES-2353: Update HumanTask to the new grid inf- and CommandExecutor 	- fix unsupported setError methods--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@30808 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",p,TRUE,FALSE,FALSE,TRUE,corrective,fix,,,,,
fd86b5d80c25c8a6e4ac6d2aa7c7db0c758c2cef,[PATCH 8737/9999] [DROOLS-336] avoid to share a LeftInputAdapterNode- if it has 2 sinks with different property reactive masks--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
653e9a7cdb8011c1eb3193c034c161db79d14e8a,[PATCH 7381/9999] - throw exception if no user transaction was found--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
75ff5a4f93b0e817bf4ad4262421a25b0dac062b,[PATCH 8115/9999]  - reducing error level to warn to avoid- unnecessary warnings when session id cannot be found--,p,TRUE,FALSE,FALSE,FALSE,adaptive,reduce error level,,,,,
afb42145aeb0d228a638628582631975db4bb473,[PATCH 0052/9999] -Few fixes to manners--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@2061 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
846a05c7d078a6ba05f6ab3643ce6f382de784bc,[PATCH 5770/9999] JBRULES-2817 Make the KnowledgeAgent Tests more- robust and faster--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@36213 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,p,FALSE,FALSE,FALSE,FALSE,perfective,make more robust,,,,,
9cedaa31ffbb5af791ea46548e8d5e75ca9fe738,[PATCH 3790/9999] Fixing test--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@20387 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
e3b68ea468af79dde5cd7e27f80731ec9286a45b,[PATCH 1862/9999] JBRULES-737: fixing problem when inspecting classes- with static initializers--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@10190 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
85407ae04f15917e2ff48f93929cc6b7e88c9c23,[PATCH 9586/9999] [DROOLS-740] fix jitting of constraint with strings- concatenation--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
0e8fb56199a9a0d6538dab53a1edbb6f800ffd13,[PATCH 9651/9999] [DROOLS-818] register declared listeners on- StatelessKieSession--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
42a3811fac0111978f65514801c080e48bee41fc,"[PATCH 9673/9999] [DROOLS-383] support for switch over String-- * Eclipse compiler has a least known documented configuration-   property ""org.eclipse.jdt.core.compiler.compliance"" which-   needs to be set along with the 'org.eclipse.jdt.core.compiler.source'-   and 'org.eclipse.jdt.core.compiler.codegen.targetPlatform' properties.-- * this is going to work only when the underlaying JVM is 7+-",a,FALSE,FALSE,FALSE,TRUE,,,,,,,
dd897c807e495d1dbc76c21e9e944dbe030076b7,[PATCH 5756/9999] JBRULES-1820 Exception: Input stream is not- explicitly closed.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@36154 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
fa63d0a22133e1b785f500a1268edc66a2c3f14a,"[PATCH 5860/9999] JBRULES-2849 workaround bug in JDK 5 concerning- alternatives in lookbehind assertions, using alternatives of lookbehind- assertions rather than a lookbehind assertion with alternatives.--",c,TRUE,FALSE,FALSE,FALSE,,,,,,,
7206c04bb05a5ad7db4030aaf92b355b4c6538ff,"[PATCH 8571/9999] JBPM-3814, BZ 1002724 Bugfixes with regards to- concurrency (cherry picked from commit- 2bf24d6908c1976fca356b2e96279355e863db5a)--- Changed EnvironmentImpl to use a concurrent HashMap-- The most significant persistence changes are in the JpaPersistenceContextManager class-- Reverted locking changes to the SingleSessionCommandService since a fix for JBPM-3814 is not-  possible at the level of the SSCS in the form of locking (because of the app-scoped entity-  manager).-- Also deleted unsused interfaces (ApplicationScopedPersistenceContext, TransactionablePersistentContext)-",c,TRUE,TRUE,TRUE,FALSE,corrective,bugfixes,,FALSE,FALSE,FALSE,TRUE
b9ab5a6392651b25554ed554c8b262b20e5a40c5,[PATCH 1472/9999] -testRemovePackage now works.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@7100 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
a82c6167163a27223548b1aa6b8cc1b720c33073,"[PATCH 5349/9999] JBRULES-2537 JSon Marshaller -Added JSon marshaller- using xstream, with unit tests.--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@33359 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",a,FALSE,FALSE,FALSE,TRUE,,,,,,,
a0be0f79a696abe57fec91088db97a2dcced676a,[PATCH 7639/9999] fix failing tests--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
d51eaf7a642b4b4572aa9628e66b760e5c3ee2d5,[PATCH 2670/9999] JBRULES-1102 Bug in DefaultBetaConstraint class- indexing to never turn on -Fixed DefaultBetaConstraints -Added comprehensive- unit test--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@14396 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,TRUE,,,,,,,
e5cf1be77c4ef3acf89436789f96fff8c081964f,[PATCH 7105/9999] BZ743283: Decision tables should support timer- column instead of deprecated duration attribute--,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
b09e981f1e236c08194c5871214d5431c98eb260,[PATCH 8547/9999] [BZ-1007977] when returning a cached KieModule from- the KieRepository referring to a snapshot release check if there is a newer- release on the maven repository--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
d9d05e0b057335f3d1c7923cbee9d37c3a528d01,[PATCH 0425/9999] JBRULES-85--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@3162 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
c9d4924dcf129512dadd22dcd6fe0046cbcded43,[PATCH 8827/9999] BZ-1039639 - GRE doesn't recognize MVEL inline- lists when opening rule--,c,FALSE,TRUE,TRUE,FALSE,corrective,"misleading inline, dosen't recognize",,FALSE,FALSE,FALSE,TRUE
d1c59faff700059d52ef350c3e7741dd5abcb65a,[PATCH 3435/9999] JBRULES-1498 Thead safe partitioning of- WorkingMemory entry points--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@18794 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,p,FALSE,FALSE,FALSE,FALSE,adaptive,thread safe,,,,,
71566c837be621b249f47f3d0b525e744238bf02,[PATCH 6982/9999] Added ScannerChangeSetTest which scans CSV resource- file for changes.--,p,FALSE,FALSE,FALSE,TRUE,adaptive,added,,,,,
32510df2df13cdf6a03ead228a2b4f2c6be67b6b,[PATCH 8439/9999] fix incremental compilation when updating a- kiemodule without changing the release id (for snaphots)--,c,TRUE,FALSE,FALSE,TRUE,,,,,,,
406bbcc65dbfe7f43f20f9ed86fa4f09535f331d,[PATCH 8550/9999] BZ-1006481 - UI support for 'extends' rule keyword- broken--,c,FALSE,FALSE,FALSE,TRUE,,,,,,,
f0bae099e625f74dac8cb391811188fadffb07bf,[PATCH 5373/9999] JBRULES-2375: fixing deadlock on queued actions--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@33500 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
4d18b52cfa95619f1f582735f6aa187279bf6fd3,[PATCH 3090/9999] JBRULES-1268 Activation.remove() is removing the- WRONG activation when used in events -the queue is set to null after dequeue--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@15781 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
0ea33300e63850254f9490588b6e41042f281d0f,[PATCH 6670/9999] JBRULES-3126 NPE when retracting an object with a- collection field which has been accumulated on--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
eff73c243eabb0f63129eed9ad3ccf6be36c56b4,[PATCH 8066/9999] [DROOLS-94] fix BaseObjectClassFieldReader when- reading numeric values--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
9b07112e30871a4a4f8253c8418e93417dcdad97,[PATCH 4367/9999] JBRULES-1906: NPE when LiteralRestriction value is- set to null--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@24509 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
e4bbfd537a63a52a6094491504fc7b0bb54bcb0e,[PATCH 5845/9999] fixing reflection constructor to use int instead of- long for ksessionId--,c,TRUE,TRUE,FALSE,FALSE,multi,"fixing, instead of (type change)",,TRUE,TRUE,FALSE,TRUE
b6fcb0ba231e39b85e71c61ed5521fc67a2f98e8,[PATCH 9192/9999] BZ975922 - GRE constraint operator list box- problems when re-opening file--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
e0f983040c7680fce1b2c3b662ebad63a01e8d31,[PATCH 8327/9999] [BZ-980385] fix comparison of 2 timer nodes--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
6d69f7beadc0f23c9cedbc56332cd9712664c99b,[PATCH 0115/9999] -update unit tests for LeftInputAdapterNode--git-svn-id: https://svn.jboss.org/repos/labs/trunk/labs/jbossrules@2283 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,p,FALSE,FALSE,FALSE,TRUE,adaptive,updated,,,,,
c029bfc5918c47a8c9a97e23bf94184ef964a017,[PATCH 9049/9999] BZ-1074672: Fixing legacy API to properly handle- resource configuration. (cherry picked from commit- 645d0e5cb86225a898391960350588d1817b1de2)--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
75b81dcbd26a11d5b370ea5bdf102c2d62ebd0c3,"[PATCH 9937/9999] Fix OutOfBoundException on- MemoryFileSystem.existsFile("""")--",c,TRUE,FALSE,FALSE,FALSE,,,,,,,
869a002cae63a4e8ab52ec7f2d15d5a2cfbe0c02,[PATCH 9691/9999] [DROOLS-839] fix LogicTransformer with Accumulate--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
8738a12d94509246cbb435474e03fc4421dd2537,[PATCH 1229/9999] JBRULES-447 - small fix for rule attributes--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@6003 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
fbf70d4fbfd01a5f7f5798c32d61aad97b7ca540,[PATCH 6849/9999] fix test using using no longer existing- ConsequenceException.getRule() method--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
6bc9677bbe919cd5bcadd8af2f5b0c838757a4ce,[PATCH 8586/9999] [DROOLS-293] fix ObjectTypeNode id creation and- comparison--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
a527c071070d82d56150c7d040189629fbda54c8,"[PATCH 6268/9999] JBRULES-2817 Make the KnowledgeAgent Tests more- robust and faster 	- KAgent Event Listener test are enabled again! There- were modified to adopt the new KAgent test architecture--",p,FALSE,FALSE,FALSE,FALSE,perfective,"make faster, more robust",,TRUE,TRUE,FALSE,FALSE
b728ba8816547d2f4264404ada41083f4b971697,[PATCH 9595/9999] [BZ-1200383] when a dependency cannot be found log- the complete stack trace only in debug mode--,p,FALSE,FALSE,FALSE,FALSE,adaptive,log,,,,,
31d63bcc9d3d8766c62d2c237554a38462a57456,"[PATCH 0761/9999] really, this is the fix for -154--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@3914 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-",c,TRUE,FALSE,FALSE,FALSE,,,,,,,
a911e1da33ae86c2b30c34511b97f1a73bd681f8,[PATCH 6947/9999] [JBRULES-3263] fix jitted contraints when invoking- an interface--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
48701edad8513b27acec7216581e64637157c86a,"[PATCH 9164/9999] DROOLS-515 Kie-Camel is broken after Camel Update- -Added static field, to allow unit tests to ensure keys are ordered.--",c,FALSE,FALSE,FALSE,TRUE,,,,,,,
57cf199d7477ddba4c623960c265f356304f4045,[PATCH 7473/9999] fix WELD problem caused by having a beans.xml in- drools-compiler--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
1ffcd613de9c2fcc691b31355c635df9ffd6caca,[PATCH 2368/9999] JBRULES-446 Support rulebase configuration via- jsr94 registerRuleExecutionSet properties--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@13123 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
05ee5877e9c07e4dce972f84e0741741fefc8efb,"[PATCH 6750/9999] Fixed bug with ""disconnected"" factHandles- (JBRULES-3187) and added a test to verify that I fixed the bug!!--",c,TRUE,FALSE,FALSE,FALSE,,,,,,,
05d93592ba53123c2483b146d9aab9cc6e112ae1,[PATCH 7821/9999] [DROOLS-37] fix jitting of comparison contraints- (cherry picked from commit 5ea47c020451949cc52708494afdfa50799467a2)--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
45529d30d41b8de338dfc2d26b61d1a79113c766,[PATCH 7296/9999] JBRULES-2934 Add NewRegisterWorkItemHandlerCommand- to CommandFactory with unit test--,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
5f234f8fa9c8f645b6281ecb81dfe7d1a0d7284e,[PATCH 1493/9999] JBRULES-527: adding primitive support for hashcode- calculation on indexing--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@7155 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
910b45c395032fda3587998dcbfc15cf07e9a551,[PATCH 8137/9999] [DROOLS-121] detect circular dependencies for- declared types--,c,FALSE,FALSE,FALSE,FALSE,,,,,,,
c095c8f95cadbd5fac7952da6aaa4c13aae1274e,[PATCH 7708/9999] refactor GAV to ReleaseId--,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
a9a93876f2ead9468fd50eba715083c9a7e8a52a,[PATCH 7771/9999] JBRULES-3714 Add capability to configure- date-effective/date-expires for SpreadSheet--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
18e0bff6dbfd5189d2975574c273fe6f1208ba43,[PATCH 2305/9999] JBRULES-313: adding fire limit option--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@12927 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
990ddf5896045704ec43ac0e5a3e2df7022fed12,[PATCH 3804/9999] JBRULES-1641: ForEach node  - initial core- implementation of a for each node JBRULES-1551: Workflow human tasks  - human- task node with swimlane integration--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@20429 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
8689c572f29745487f2f19a50f3162f7053b8d2c,[PATCH 4011/9999] JBRULES-1730: Add support for other data types when- writing processes to XML  - pluggable data types support--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@21496 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
3df7007006114f98fde14577b0f77b560a435743,[PATCH 2851/9999] Added Analysis Result as HTML--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@15004 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
d47f33629bcc15db2d0f9d75289b0d0da4850799,[PATCH 7681/9999] add support for maven version ranges--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
6397f775178eedf37663c0b28e863b3b74feb277,[PATCH 2293/9999] JBRULES-313: adding halt command--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@12902 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
0735e178dc8628cf8986dfc6c62332378a42643d,[PATCH 7687/9999] allow to specify an optional Environment when- creating a new KieSession--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
72d780f2cab2892259331c8d6f2d5b33d291d416,"[PATCH 6829/9999] JBRULES-3200 Support for dynamic typing (aka- ""traits"")--",a,FALSE,FALSE,FALSE,TRUE,,,,,,,
c03ff2ec9b64d6073b9130e11af00d0c655f25b6,[PATCH 8366/9999] Implementing support to incremental updates on- kcontainers--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
42d43310ecb03895bc327bdc788375fde57b5f2d,[PATCH 1496/9999] JBRULES-527: adding primitive support to indexing--git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@7158 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
34805565ec1a5002515aa1ae544956ad5b8182fa,[PATCH 8970/9999] [DROOLS-389] Improve support for @Traitable POJOs- and @Trait interfaces--,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
82bd585bb78ab580d1bd16e0e9ae7402c5348579,[PATCH 9337/9999] [DROOLS-114] Support Defeasible rules--,a,FALSE,FALSE,FALSE,FALSE,,,,,,,
855142e35dc21c03b1c9bb0a33992e283a0b8791,[PATCH 02425/30439] move test output to one level down--for ReadClassDataTest and CompileJavaAgainstKotlinTest-,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
ced5a6c917416088d9def359edacf548509677f3,[PATCH 29547/30439] Introduce RenderingContext and add as parameter- to DiagnosticParameterRenderer-render--RenderingContext holds data about the whole diagnostics allowing to adjust rendering of its parameters-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
6ac389cf8a8d445d7689e672f1b9e8dd23f37419,[PATCH 04574/30439] Extracted error messages from- DefaultDiagnosticRenderer to special DefaultErrorMessages class.--,p,FALSE,FALSE,FALSE,FALSE,perfective,extracted,,TRUE,TRUE,FALSE,FALSE
296212eab186b860fd9494db9ed238b341fc2975,[PATCH 25164/30439] Merge two JetTypeMapper-mapToCallableMethod- methods--,p,FALSE,FALSE,FALSE,FALSE,perfective,merge two methods,,TRUE,TRUE,FALSE,FALSE
586b7e3deedb5a917cffc194a3783b453becf5ca,[PATCH 17938/30439] Base class for multi-file tests extracted--,p,FALSE,FALSE,FALSE,FALSE,perfective,base class extracted,,,,,
386e39f4a2b3112cbbc06bcde6483f1cebaa4734,[PATCH 16420/30439] Fixed KT-1797 No completion for nested class name- in extension function definition-- -KT-1797 Fixed-,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
1e49dcda27564e133e5528db215d8fb2d08130d0,[PATCH 14955/30439] Extract Function: Make member/top-level function- private by default--,c,FALSE,TRUE,TRUE,FALSE,adaptive,extract function is subject,,FALSE,FALSE,TRUE,FALSE
31f4ff749c34c8ff573a1d6e1688c39ea1b4463c,[PATCH 23292/30439] Type annotations supported in Java elements--Reflection-related implementations are pending-,a,FALSE,FALSE,FALSE,TRUE,,,,,,,
f8a5c25714f866a85290634e7b0344f02f6b930b,[PATCH 00379/30439] Fix for the code to compile--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
7be3d247f90c23bbb11bc735276d51008243a7f6,[PATCH 04427/30439] fix tests after recent refactoring--,c,TRUE,TRUE,TRUE,FALSE,corrective,fix,,FALSE,FALSE,FALSE,TRUE
1ab51a08aae827b179dc7d2089f0905acf3d1fcd,[PATCH 19522/30439] Optimize search of package part files for- JetPositionManager--,p,FALSE,TRUE,TRUE,FALSE,,,,,,,
c95eca10efeaa160791b351cd3786418b35f416c,"[PATCH 21309/30439] Avoid wrapping AssertionError over and over- again, see KT-7501--",c,FALSE,FALSE,FALSE,FALSE,,,,,,,
b40fe9d5bab0db8ca1ade525aaabc6c94d189f78,"[PATCH 21413/30439] Refactoring: TypeInfoFactory.createTypeInfo()- without type -> noTypeInfo(), getNotNullType -> getTypeNotNull, nullability- refined, style fixes--",p,TRUE,TRUE,TRUE,FALSE,,,,,,,
3b68aaa84cfa714a4d1b5ef0c615d924e75d2be0,[PATCH 27167/30439] JS: fix rhino 64k issue--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
35889c08e997c54194471256e0760ee29a54bafe,[PATCH 02805/30439] Test data paths fixed--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
93ab055d17bf4663c439424a40a053d7b0255aa7,[PATCH 26653/30439] Change Signature: Do not fail on unresolved- PsiMethod  -KT-9535 Fixed--,c,TRUE,FALSE,FALSE,FALSE,,,,,,,
