pull_request_id,user_id,comment_id,position,body,commit_id,created_at,Is_Swearing
16093568,28831,74187449,76,"It generates a lot of crap in bytecode, so would be good to not generate them unless they are useful.  ",487947837,2016-08-10 5:30:26,
3869696,1059109,13597233,136,"Yep. All data correct. No idea why. Bear in mind that the absolute error is not large though, this is a near-circular orbit. I suspect some awful cancellation occurs (and I only copied 7 digits from HORIZONS).",124543955,2014-06-10 12:44:03,
6931250,1640412,27974008,60,"You're right.  So it means that we can access directly into `promise._resolveCallback` and `promise._rejectCallback` and use them here, instead of getting them from resolver execution (it's too nasty, thats why its deprecated aswell).",239197800,2015-04-08 12:24:47,
2479410,287016,7801919,55,"Oh, it's horrible, and it's something that @brianhw actually addressed in his larger refactoring work on grades.py. But yes, with the current state of things, grading invokes problem rendering, and rendering needs the request deep in the stack.",72136088,2013-11-20 18:17:18,
10282135,3353844,69113287,76,This may need `NaN` detection. Otherwise we get a nasty `displayBuffer` error.    May require closing and re-opening tab after calling `editor.setFirstVisibleScreenRow(NaN)`.,344799684,2016-06-30 11:02:17,
3505328,749567,11736604,202,"Scenario: Download button works correctly w/o english transcript in Youtube mode  Given the course has a Video component in ""Youtube"" mode  And I have defined a non-english transcript for the video  And I have uploaded a non-english transcript file to ass",103698714,2014-04-17 13:10:27,
1545596,1752313,4534871,55,"This is really ugly. I wish I could do without an if condition. Something like epochs = [] outside the loop and then np.append() inside the loop, but that doesn't work ...",43822775,2013-06-04 20:19:23,
3827110,1059109,13413176,97,"Fuck VS, but let's ignore that.",119677902,2014-06-04 19:48:27,
8432869,83216,38099345,69,This nasty const_cast deserves a comment. I know why it's being done but another code reader may not.,280074831,2015-08-27 12:14:30,
1179723,9549,3120238,60,"Hmm, indeed.     That's a another set of test cases we dont have much of at the moment. Verify that the proper slots/hooks get called at the proper places.     That may make it worthwhile to have a smarter PluginManager mock. Or at least, adding tests/ass",31756464,2013-02-22 17:38:22,
14216998,4074468,61429711,80,"It's a requirement from Cath, and I think it's the right thing for G-Cloud.  Trying to complete an IaaS service going back-and-forth is genuinely horrible - I did half of one before giving up and picking up the story to restore the ""save and continue"" flo",434902483,2016-04-28 13:50:31,
6061846,6764,23791090,73,"Then there's one more that's a `foreach` with an `if` inside it, all crammed onto one line. That just seems like you're trying to make it ugly :)    https://github.com/laravel/framework/blob/master/src/Illuminate/Filesystem/Filesystem.php#L118",212038098,2015-01-29 17:40:17,
9654869,2396739,42362927,109,"Such names would result in a terrible API: Func_1, Action_2, etc. Instead, please use the signatures in the name, similar to what we had so far. Func_int_MyClass_double, Action_float_MyOtherClass, etc. As per the Mono/.NET convention, in the case of Func ",332800436,2015-10-19 10:06:11,
7035316,7608395,28120732,111,"My personal belief is that namespace aliases and using clauses lead to really nasty compiler issues over time which is why I removed them, or in this case it seems that is was simply assumed someone else would do this before including the header.  To be s",242759514,2015-04-10 1:25:58,
11919410,3916026,51411620,228,Okay. We'll see how it goes in the long run for maintainability. Slightly nasty that the getter is a costly operation though; it's not clear/hinted at anywhere.,380626990,2016-02-01 12:21:15,
5021409,3703732,20858143,69,"Fixes, but my God, is it ugly. :|",180670898,2014-11-25 11:01:19,
12559569,16507,54047917,78,Turns out that we already have a samples page! But it looked terrible. I fixed it up with some placeholder content. Please add a link to https://visualstudio.github.com/samples.html    Thanks!,395394941,2016-02-25 4:37:18,
15079194,4761658,64983851,221,nah its gotta be real inefficient and shit since it's an evil function,453966731,2016-05-28 4:26:38,
8901619,9853,37282646,117,"this is ugly, but as already discussed: I don't know any better so I can live with it. ",299142386,2015-08-18 8:05:59,
5314432,3636823,21616593,69,">That is a bit ugly    Just to confirm are you referring to the spec or do you have a better suggestion of how to handle this?    If you are talking about the spec then I agree.  It is almost seems like the ""IDLE"" state has been overloaded to be 2 (or mor",186164649,2014-12-10 15:50:32,
6628216,60405,26495390,241,"This does not set addresses, but scalar values. Git fucked up the diff here.",230879918,2015-03-16 14:33:31,
7849532,6773014,31758949,64,Given that we're merging into frames I'm inclined to just pick one of the two values. Adding them together seems like a poor choice when the length of the data ~= padding length. How about max?,266927551,2015-06-04 17:58:23,
13578405,8699222,58576806,232,"these look really ugly, can you put them back into 1 line?",419833498,2016-04-05 17:08:41,
12369448,63369,53219017,59,"Ouch, that's a nasty side-effect right there. Any way to make this a little more contained?",391249611,2016-02-17 19:40:05,
3829365,603514,13419297,393,"I have the same dilemma, as well, and was waiting for someone to comment on  it. The only reason for having the these different formats is that if you  are doing daily rolling, it looks a little ugly to have the h,m,s be  attached to the name. A case in p",122419289,2014-06-04 22:39:47,
4174895,2287469,15474722,200,You're correct I should be able to apply the patch there. I'll also improve the poor variable name (:,138889266,2014-07-28 14:58:01,
5957765,127172,23560008,74,I've had quite a few nasty surprises doing this (you'll get some ugly double renders and can occasionally get into a loop).,210640543,2015-01-26 19:06:41,
2783480,10043,8810425,90,"I don't know. I was mostly aiming to keep some compatibility with previous versions. I'd prefer to not have generated ids that are opaque to humans wherever possible. It makes building javascript horrible `$('abced123efba3098afbc18').on('click', function ",81342119,2014-01-11 15:05:41,
3389046,10043,11248473,67,"Yeah the bottom half could be a trait, the top half would be declared in each association type. I don't think the duplication is terrible. It keeps the code simpler :-) ",100036665,2014-04-03 10:11:32,
6396871,4023894,29108519,165,"Damn it. I'm that silly.  We need an `IsDead` check here.  ```lua  Utils.Do(GcivActors, function(actor)  	if not actor.IsDead then  		actor.AttackMove(waypoint7.Location)  		actor.AttackMove(waypoint8.Location)  		IdleHunt(actor)  	end  end)",249708742,2015-04-26 8:28:49,
6047598,299620,25462633,323,"Is there a use for all this whitespace? I know RML is a bit horrible, but in case specific positioning is required then  frames can be used. (See check writing in l10n-canada). Otherwise, this seems like useless whitespace.",217364130,2015-02-26 19:46:51,
6287080,381292,24724606,66,"yes, this is the ros/gazebo standard (damn ground robots... ;-) )",218225149,2015-02-15 17:26:14,
12440426,238711,53843866,89,"I don't think a RuntimeException is terrible here since this is startup time code... but maybe we should standardize on something more specific?  @ljacomet, thoughts?",392800050,2016-02-23 20:23:26,
8022939,1865726,32652234,68,"Typed constants should not use `ALLCAPS`, that ugly convention should be reserved for preprocessor symbols. The reason for it is to call attention to the different rules that apply to preprocessing symbols than the strongly-typed in-language features. Thi",271783255,2015-06-17 15:30:09,
16458334,80589,77229025,60,"+1 to NOT using reflection here. Avoid coding for an uncertain future, keep it simple.    Checking if an arbitrary runtime value is a function, takes 2 arguments, etc, is ugly and inefficient.",498289483,2016-09-01 18:33:42,
6756105,3664876,27058889,55,Hmm ... this builder stuff is ugly :).  I've just raised https://github.com/netty/netty/issues/3530.,235771744,2015-03-24 17:32:44,
7661861,907110,32856680,141,"Declaring variables inside a loop is poor javascript form. Variables are function scoped. Suggest delcaling these outside the loop, and assigning them in here. Alternatively use $.each(label_input, function() { ... });",269053446,2015-06-19 16:35:33,
15324574,5735288,66162207,340,This will break if games rely on weird floating-point bullshit. And they probably do.,460403014,2016-06-07 22:10:20,
5725097,3512957,22500956,56,"@weilu oh, you mean put the entire of the signature generation function in `deterministicGenerateK`?  That is ugly as hell. :/",202428067,2015-01-05 23:33:32,
6670105,777147,26485640,73,Actually the whole condition is pretty ugly.  Let me see if I can make it better.,230856801,2015-03-16 12:58:26,
7521289,6159,30229616,54,"We should probably not doc this, as it creates poor performance and will be removed.",256423980,2015-05-13 11:26:08,
4471155,1127652,16488011,95,"That if looks terrible, but I doubt we can make it look any prettier than that =/",152402613,2014-08-20 14:43:07,
16494224,3558142,75999881,119,Well shit.,499014459,2016-08-24 6:16:04,
13132339,83145,56574911,64,"Crap, good catch! That's my local testing thing :) Reversed.",408695392,2016-03-17 20:47:15,
11621702,15571,50255573,323,"> Is it true that at this point, especially when overwriting a file, we've actually replaced the contents of the file (as far as bookshelf is concerned) and now we're like ""oh shit that wasn't the right data"".    Yes, that is my reading too.    >  Is this",375717877,2016-01-20 13:55:18,
4554718,190682,17323049,144,Ouch! This one is nasty because it implies I'll have to fix all thoses in the API! :] Good catch!,155215133,2014-09-09 17:44:06,
8361186,69774,34912805,193,"These `XXX` comments everywhere are ugly and might cause hellbender sources to appear in....""unrelated"" search results. If there is a TODO, write TODO explicitly, otherwise write WARNING or similar",279890181,2015-07-17 15:41:24,
11909279,411248,51782754,61,"It's a pain in the ass, but for the sake of readability I'd rather see this either be spelled out, e.g. `url_pieces = [parse_result.scheme, parse_result.hostname, ...]`, or just throw a comment along the lines of `# replace the parsed query string, urlpie",383841670,2016-02-03 20:34:18,
4816962,202,18330806,109,Damn,161307473,2014-10-02 7:58:15,
3126860,3264724,10845168,64,Shame on PHP for no friendly classes,98016100,2014-03-21 16:23:27,
6803196,238715,27202908,210,Some ugly copy/pated javadoc straight from ehcache 2. That must be cleaned up.,235693666,2015-03-26 9:49:27,
6241775,100063,24552366,84,"jesus christ, those tabs, what. do you have tabs set to 1 space or something?",216941431,2015-02-12 0:46:14,
11044650,4659404,50314819,85,> Seems like *imageStreamImport ought to be a method receiver.    Oh sweet jesus.  Its the same type name that's a completely different thing in a different object.  Passing an `ImageStreamImport` to an `ImageStreamImport` is insane.  `ImageStreamImporter,375006110,2016-01-20 20:36:44,
4588999,21578,18322198,69,"""Ugly"" is the reason I added that check, and the fact that the codebase barely had any trailing commas",161259228,2014-10-02 2:47:39,
15989389,130191,74864989,96,I think I did try it with NoticeAction originally but it looked quite poor - but I'll try out the mobile viewport approach - thanks.,492588767,2016-08-16 1:36:55,
14637276,1180046,62985715,87,"No, No, No and doing so breaks things for some awful reason.  I think this is because the Dataset is returning a proxied object from a dataset",442640172,2016-05-12 8:56:57,
10571384,128676,47579952,72,This is really unfortunate. The volumes API should really be returning a proper 4xx code for this. It's a shame we have to resort to string comparison for this.,360335674,2015-12-15 0:12:50,
1611061,25930,4916607,123,I had this before but it breaks in an ugly way when used with sklearn cross_val_score  I want to avoid bugs in users code.,47424263,2013-06-27 12:22:53,
16628904,4284944,76857744,294,"Haha yeah this turned out pretty ugly, I'll replace it with a RS",502904585,2016-08-30 18:56:47,
5887938,56999,23251288,120,"Jesus, this is a lot of setup.",208227216,2015-01-20 19:08:22,
9445505,21894,40690025,107,Hell yes!,316842558,2015-09-29 13:51:38,
4508781,2246545,17117199,160,"I don't think this special case is special enough. If the hook-missing message is rubbish, let's fix that and lose the special case.",154658128,2014-09-04 12:45:12,
16441226,4284944,75638276,86,This looks like a pretty ugly change?,497899193,2016-08-22 8:45:43,
4364831,3790653,16072578,290,"This line actually _does_ fix indentation. If you peek into this file  locally, it's a terrible mix of whitespace. Some lines use tabs, some  use spaces, and most even use both!    The visual disparity is due to Git and/or GitHub display displaying  hard-",146612354,2014-08-11 16:53:44,
13874230,8139101,59775789,80,Poor man's ASP,425973815,2016-04-14 19:23:23,
10123467,525402,43380466,71,"checkCreateUnqIdxAvail seems a little ugly, we should consider another better name :-)   the same for checkInsertUnqIdxAvail ",338243022,2015-10-29 11:54:28,
12215060,4439792,69447757,153,"Since the tuple its one return value, i guess there is no rule saying i should split it:  https://github.com/databricks/scala-style-guide#doc  I tried to do it but still looks ugly to me.",472345720,2016-07-04 11:59:41,
5914990,24696,23214507,398,"Actually, it is indeed creating a FeatureTypeInfoImpl that is immediately thrown away, but it doesn't involve additional parsing. Stylisticly very ugly, but not really a drain on resources. As I said, will revisit.",207032057,2015-01-20 9:52:16,
4416337,2246545,17036608,70,"Didn't we decide that we needed relation granularity, not just network granularity? ie that network was a consequence of relation?    ...or, damn, I remember. You have to do other things and it's not going to be appreciably more costly to poke it in later",154355461,2014-09-03 6:26:14,
2556777,28713,8181013,83,"Crap, you are right... =)",74056666,2013-12-07 9:30:46,
10029641,343701,42967365,108,"What's wrong by assigning the lambdas in variables? If I put them in the dict it looks *very* ugly, that's why I moved them to assignments. This code is gonna change anyway at some point in the next 2 months..",334984441,2015-10-26 7:18:01,
3144745,86780,10263767,138,"They are both pretty ugly.  I think I actually prefer the current code to that, but only slightly.",93628096,2014-03-04 16:10:44,
15078173,1805738,64978408,83,use proper flags + this var is shit,453943219,2016-05-27 23:39:45,
3873145,576622,13622600,70,This is another good candidate to be moved to a /lms/static/sass/discussion/_shame.scss partial.,124745353,2014-06-10 20:01:17,
2833141,2622906,8991656,217,"Hi @jef-n, I released a experimental coomit, for show the problem: this 'OGR_G_SetPoint' is a terrible bottleneck because of it does a realloc of one point each new point.    The only solution that I see is disable the simplification on ogr provider side ",83818408,2014-01-19 9:24:17,
11446956,79723,49616847,175,"hmm, this is slightly ugly, I kind of liked that we had only one network available..     can we hide the manila service network from the openstack context by making it project specific?",372482433,2016-01-13 16:54:02,
4425080,1321509,16443311,100,I guess I think it's ugly because e.g. it's hard to use this from within the integration test.,151572401,2014-08-19 19:00:45,
8375104,1299750,34966818,185,"It's kind of ugly to use try catch here, how about:  ```java  Option<Long> tmp = DateTimeUtils.stringToTimestamp($c);  if (tmp.isDefined) {    $evPrim = tmp.get()  } else {    $evNull = true;  }  ```",280154786,2015-07-20 1:16:27,
15732535,8526291,70571439,221,Calling `mutable?()` in a tight loop should be avoided (expensive `cow_ptr` access).,475327508,2016-07-13 6:42:45,
11290262,147615,48712659,54,"Hm, in present form that would look a bit ugly since the final capacity is only known after a bit of calculation, which would then move to the member initialization, too.",367850212,2016-01-04 8:58:34,
10031501,1302399,44452202,147,"Mmm, that would make the code in work_queue really ugly. What about:  jx_int_t jx_lookup_integer( struct jx *object, const char *key, ...);  use as:  myint = jx_lookup_integer(jx, key);  or:  myint = jx_lookup_integer(jx, key, &status);",343833977,2015-11-10 18:26:16,
12353881,8323955,53172513,213,"Great, this method was much too ugly for my liking. Thanks.",390833848,2016-02-17 14:43:09,
1414303,21540,4073423,0,"This entire code is going to be refactored soon as part of the new search UI work. I know it's ugly (it was, after all, some of the very first Python I wrote), but I wouldn't worry about it now, so long as it works. ",39177837,2013-05-03 11:43:08,
4131474,313166,16929560,62,"Ugh, this is ugly. Can we just cleanly remove instead of killing the actor to avoid triggering this in the first place?",154122244,2014-08-30 10:59:34,
6513510,750317,25818560,73,"Looks OK, then, as long as the user isn't editing the only language of this piece. But putting that information, especially the first bit, as a comment would be nice, so the poor reader isn't left wondering what bit of code inserts it.",225764725,2015-03-04 20:58:10,
15898072,1044895,72402185,58,What the hell is that for a method?  ![needlehaystack](https://cloud.githubusercontent.com/assets/320228/17169348/4cd11ee6-53e7-11e6-8746-e324f255a3e8.jpg),483033970,2016-07-27 8:46:06,
4581620,279501,18106695,137,"Good idea! Do you know if it's possible to align it with the other text box, though? This looks ugly:    ![image](https://cloud.githubusercontent.com/assets/83444/4425867/1749a1b0-45ae-11e4-90e3-a44a07d30b3c.png)  ",156077026,2014-09-26 16:51:33,
2054877,25930,6783154,115,I removed it as the signature was hell due to the many Epochs parameters + freqs + reg param etc...,59178964,2013-10-05 4:50:49,
10065295,34383,43020969,187,All documents having IDs is going to fix so many terrible workarounds I've created. :smile:,336570971,2015-10-26 16:01:12,
16366062,4074468,75590452,108,"Also, thinking about this a bit more (insomnia's a bitch), I think the route should return the entire `SupplierFramework` object, not just the `agreedVariations` part, as that is the model object that's referenced by the URL and that is updated by the cal",496672979,2016-08-21 7:51:58,
16170423,30424026,74460144,89,Horse cock,489275423,2016-08-11 16:54:55,
4387134,15300,16051342,457,"s/mainly/only/  As it is, this method does make its caller shorter, but its interface is awful. We should have `confirm_detection(hwtype)` instead.",148281515,2014-08-11 11:08:47,
1904067,1813437,5685002,134,"Creating an stc from a vector (i.e. with a single ""time"" instance) does not seem to be supported... or am I missing something? I'm using an ugly workaround here :-/ Is there a better solution? This won't be a problem once multiple frequencies are used, bu",53186561,2013-08-09 13:08:05,
5576943,2058062,21920207,151,"Ah damn c&p. Of course, and `UART_0_AF` should be `UART_1_AF`.  I fixed it.",195618234,2014-12-16 17:34:42,
8120797,452114,33174963,67,"It's nasty. If there is a better way I haven't figured it out. #3955, #4874",273648087,2015-06-24 15:47:57,
7311552,2628808,29313436,208,"Going against this:    a) salt  b) two modes, one is guaranteed to break over time    I'd rather keep one imperfect but well tested mode than one great and one crap mode.",250910477,2015-04-29 4:50:38,
10726654,75620,46401647,79,IMO that's super ugly. Why not just an empty option or `None`?,350943109,2015-12-02 11:03:50,
4311285,114241,15811686,115,"I'd argue that it's horrible even if you only use it for that, but I cede to your JS style.",145224145,2014-08-05 11:34:17,
15490687,65423,68194624,151,"That's a shame. I think it'll be alright without the `| tr` thing though, because we're consuming the environment variable in Go, which is probably safer than passing it as a shell argument in that other commit.",467973264,2016-06-23 8:28:36,
15340698,75620,67364110,66,That's a bit ugly. I'd rather repeat the `$T.gettext('Close')` here.,465299980,2016-06-16 15:15:43,
3873145,576622,13622923,159,"is there any way to override this without using ```!important```?     * If so, I'd say let's roll with that.  * If not, it may be time to make a /lms/static/sass/discussion/_shame.scss file and place all overrides (especially those with ```!important``` t",124745353,2014-06-10 20:08:30,
4568384,61158,18170871,102,@jerryk55 Would it be less horrible to make 16 a constant?  It looks like it's also hardcoded in line 87 above.,158570325,2014-09-29 15:53:19,
4072238,313166,14695609,154,"Ah wait you can't safely remove this as `ChooseBuildingToBuild` prioritizes power, but only on low power situations and construction yard grants you something to start with. This is still ugly.",135231123,2014-07-09 4:50:57,
5291398,2383481,22528200,95,Agreed. It was in here entirely because of some awful `void` scenarios. I'll kill this and the void implementation altogether.,202751958,2015-01-06 14:27:08,
11029522,426782,47555898,210,"Just a note: `u32_strlen()` is a terrible name for this function, because there is such a thing as UTF-32, and it's not clear from the name that this isn't returning the length of the UTF-8 string when encoded in UTF-32.    (Reading the implementation mak",359758864,2015-12-14 20:52:41,
2716104,54852,8578533,66,there's an awful lot of code in this onload... probably best as a handler function I would think,79934976,2013-12-29 7:58:51,
3021944,26530,9759168,166,"I can't figure out if `_ass_` is a typo, and if not, what it is supposed to mean ;)",88999224,2014-02-14 17:52:19,
6992722,61158,28910007,54,It stinks we have to read all lines in all ruby files in the autoload paths.  :cry:,248261280,2015-04-22 18:11:49,
15877334,8733457,72584634,312,and imagine there is some nasty client who knows about that and sends thousands of requests with unique data and the new created atoms won't be garbage collected!   Thanks for pointing it out,483377144,2016-07-28 8:43:21,
9093230,180062,38410599,78,"I know it's not your code, and it's not at the ""heart"" of this PR, but I've noticed it during the review and it's so ugly, so maybe one could change it anyway:  `assertEquals(asList(packet1, packet2, packet3, packet4), dispacher.packets);` would be much m",306809327,2015-09-01 9:58:24,
6533753,5109461,25850049,112,"Yes, sure. Now these packages are same for Fedora* and RHEL7 so that I've solved it by this way. In future (debian) it will be improved. Now it is simplier solution (also some other part are now dependent on fedorish distro : install dependencies for cock",226160620,2015-03-05 8:29:39,
3213398,8316,10544739,287,"``getattr`` is a bit ugly, why not just ``self.strategy = DifferentialEvolutionSolver._best1bin``?",95164902,2014-03-12 21:28:54,
5251602,4145642,20852118,57,"I agree with you on multi-attributes tags, but for one attribute it's very ugly.",184491632,2014-11-25 8:47:40,
6653685,3916026,26487551,81,It would be worth applying the same restrictions done on the REST API in terms of valid characters in user localparts until we decide how best to proceed on the hell of human readable IDs.,230862148,2015-03-16 13:21:18,
13709523,8323955,59091029,55,Crap you're right I wanted `next` for the outer loop.,421647837,2016-04-08 21:20:48,
4157200,2628808,15035532,73,damn.,138580228,2014-07-16 22:04:23,
2711685,8427,8575917,88,"oh crap, I haven't seen this one :/",79766448,2013-12-28 9:15:44,
10696957,1372723,46481278,257,"@gwicke that was just one more option on our table.     To be honest, I don't like any of the options we have now.. Escaping/special-casing is ugly, your syntax I still do not completely understand:), and my idea is easy to mess up and hard to reason abou",350504092,2015-12-02 21:54:41,
9828091,75620,41979218,63,Because legacy crap. It's used in the base RH,330276047,2015-10-14 8:52:13,
5840971,1162844,26619779,69,"It's actually better to play the anim for each ammo pool anyway.  When we refactor rearming properly in a follow-up (which includes getting rid of this ugly building hack), we can actually use this to play different animations for each ammo pool (by repla",231111266,2015-03-17 20:46:26,
9630100,1816524,41349421,314,"Hm, I don't think I want to do that; it feels a little ugly to have so much logic in the HTML. It also makes it harder to test.",318572879,2015-10-07 1:58:23,
8562147,28831,35288757,89,"Ah damn. Maybe deprecate it for now? Take a look to see how many places use it. If possible, let's remove its usage.    ",283489396,2015-07-23 2:09:34,
15363897,3518122,66545439,60,"@aaudiber sorry, my english is poor, what is your mean? the mThrown  should not be a final?",461255097,2016-06-10 0:31:18,
7000858,15557,28003845,124,"Yeah, it's really terrible, there is no way to figure out what amount of precision the user expected, and loss of precision is silent:    ```ruby  3.141592653589793238462643383279  # => 3.141592653589793  ```",242213058,2015-04-08 17:23:07,
13410825,21456,57744740,108,"Oh, use a `HashMap`, but store it as a `Map` since the use of the `Map` doesn't care that it's a hash, or link, or anything for that matter. It's an implementation detail that bleeds into poor variable types.     I can't remember the name of the rule, but",415123157,2016-03-29 15:34:17,
301695,35579,733804,71,"you feel strongly about it as you have mentioned it before.  In more recent code, I've lapsed into the full `self.config.logger` and find it ugly.  However, now that I tried it both ways, I find I just don't care that much.  ",8388982,2012-04-25 15:13:16,
4505353,1658193,16718930,160,If i change the indentation the `pre` tag gets all ugly.  And the output would be   ![1](https://cloud.githubusercontent.com/assets/3598553/4046474/9ea12974-2d32-11e4-80a2-96bc9340aaa4.png)    and not     ![2](https://cloud.githubusercontent.com/assets/35,154388030,2014-08-26 13:07:19,
2735492,23627,8655902,142,off topic: `available()` is generally lousy API that doesn't promise enough. In this case it works sightly by accident. Using `out.size()` would be just as good.,80535062,2014-01-05 15:28:29,
15104093,7132658,68797871,402,Ahh crap thats a good point,470322714,2016-06-28 16:58:48,
11826568,3204869,51117189,335,Is this a hard requirement? I need to bring any kind of machinery in `unsecuredRoute` for this and it's ugly.,379882038,2016-01-28 12:45:47,
9130466,75620,39766938,85,"Can we please not use those absolutely terrible field names? `form_item.id` is already unique, so let's just use e.g. `field_ID`...",308454192,2015-09-17 14:27:08,
16441226,449861,75646841,122,"ugly line split, maybe you could build the zip on a separate line.",497899193,2016-08-22 9:37:41,
4375149,9255,16206637,128,"This is much better than the `patsubst` crap that I did a few lines down. Do you want to change the these, too?",149459842,2014-08-13 19:18:57,
4630518,576622,17912283,244,Any reason we're not removing the HTML element from this selector? Do we need it to override poor selector specificity/architecture?,156761965,2014-09-23 12:37:03,
7747105,110298,33253164,99,"Yeah, I think this is not very nice to do. Every level of wrapping just makes the exceptions more horrible and the exception messages worse.    This is an indicator that the signature of `updateState()` simply misses an exception.",272607278,2015-06-25 11:19:42,
14684117,132315,64709052,94,"(yet another comment not for right now, sorry)    Now that these schemata are being used for something other than the resume token, it seems a shame that they're being looked up under the name `resumeTokenSchema`. Is there a case for refactoring to a more",452829677,2016-05-26 8:34:40,
13602908,1816524,59999806,86,"Also include error cases in the karma tests, e.g. what happens if someone manually enters a url with rubbish characters, or in the wrong format. (The behavior should be graceful -- i.e. if we can't understand the URL, just display the default search page.",427510751,2016-04-18 2:14:39,
14866339,9469264,64456912,104,lol +1. That is one scary ass looking fish.,449240061,2016-05-24 19:18:38,
3559205,32995,13085374,63,eek! it really installs with write permissions for others by default? holy crap..,106822159,2014-05-27 13:56:42,
5100394,35296,19606771,57,"1) I am amused that the Diagnostic API returns a ""long"" for line number, I think `throw new Error(""you are out of your damn mind"")` would have been an appropriate response to a source file with MAXINT lines, 2) it is weird that the manual `new Integer` is",179065635,2014-10-30 13:15:26,
13171250,770293,56750847,59,"It's a shame having to repeat these getLogMessage() calls, isn't it?  Maybe: logProviderCall() and the implementation checks methodName.equals(""update"")",409735147,2016-03-19 16:06:42,
6464737,3636823,25971013,54,"> so we basically would have to put everything under try catch except for the writesBytes call, because we must not call error after writeComplete or error has been called.    This is what I had in mind.  Lets see how ugly this makes things :)",226795886,2015-03-06 18:34:51,
16152295,3105232,74202373,92,"Yeah, it ugly :(",488794568,2016-08-10 8:12:09,
11626451,4659404,50002766,68,"> naming those variables would look better than true, true, especially as the function name is WithTweaks and which tweaks are never specified...    It's a bit of a hack.  Its ""options for the options generator of the options"".  Ugly, but it's in test cod",373726629,2016-01-18 14:18:45,
819277,780917,2817787,107,"One of the PEPs says lines should have a single newline at the end. Also, nice work on figuring out all these horrible constants.",26792589,2013-01-29 21:45:26,
8092500,3264724,32977902,112,"Oh crap I think I know what I did wrong here... I'll push a fix in few minutes, hopefully it'll be that :)",272812766,2015-06-22 18:14:58,
10350530,644203,49920791,68,"I think Jedis implements it's own connection pooling, which might be more efficient than maintaining multiple Jedis clients, so we might want to use that instead of our poor man's pooling we had to use for memcached.",373823397,2016-01-16 0:12:51,
11285316,3137247,52878614,133,Maybe it's just style but I find these so shit to read.,370033561,2016-02-15 9:57:12,
461164,39669,2116934,314,"If controls are enabled when the page loads they're visible by default, which is kind of ugly and doesn't match the design. Adding the controls attribute once we initiate play means they're not visible until we're ready for them.    And true, changing the",16278210,2012-11-13 21:01:43,
4403329,674307,16215647,118,The nice things with writing this page is that shows us how ugly the current idioms are :-)  I hope we can do without the explicit target_registry and whatnot in the future.,149531623,2014-08-13 22:24:41,
518815,8425,7185,79,"I agree in principal, but the implementation is honestly a bit ugly and confusing, which is not your fault, just a byproduct of what you're trying to accomplish (https://github.com/symfony/symfony/pull/99/files#L0R52).  I'm also not sure I agree that the ",17960730,2011-03-09 12:28:04,
12850949,988665,56247878,82,"Don't do this. Apply a separate patch if necessary, but this is ugly and convoluted.",407368423,2016-03-15 21:54:08,
377782,2119,1606037,99,"This is the only point I disagree as well. I personally don't like using Not ( ! ) on a group of conditions, makes it looks ugly.",11379675,2012-09-14 7:34:57,
3834781,2246545,13637960,163,"this is an *awful* lot of code -- nearly 100 lines, including comments -- that I feel ought to be expressible in the schema package; but I'm not sure it is (at least not without modifications) so let it stand for now.",120209110,2014-06-11 6:09:28,
11443561,7574871,49076572,133,ooh! these `// NOSONAR` are so ugly    I regret such pollution in the code :(,369396742,2016-01-07 14:18:20,
6664053,21084,27352223,59,I wouldn't do method chaining here because indentation makes the code look ugly.,230777730,2015-03-29 5:16:57,
10934690,3148989,46962656,195,Reorder avoids ugly #ifdef(SPI4) constructs as below.,357073788,2015-12-08 15:00:09,
11401684,2773958,48936557,60,"good one.  the best way should have been with a negative lookbehind... Not sure if exec is the optimal way thus I have done this with substring, which is ugly.    I leave it to you guys to decide.",368859249,2016-01-06 8:37:06,
4548407,16836,17268023,186,"heh -- no kidding.  Sorry, forgot to remove that.  Normally when I do that sort of thing, I make it ugly enough (whitespace) that I can't miss it when I review before committing.",155568081,2014-09-08 19:23:53,
12498817,63369,53926080,54,"OK. It suggest it be left at the end of the previous line, in this case. It's too ugly like this ^^",395219539,2016-02-24 11:33:45,
4013766,193051,14786431,75,"Note you may not be able to if vm is a template (which would make this a terrible variable name, but I've seen it before).",135356748,2014-07-10 17:11:50,
12102355,3397851,52306060,108,"Did that where it's cheap – setNetwork doesn't allow null so I can't chain that call, and for portMappings it'd be a little ugly because I'd have to fold over the Option and pass an empty list if there aren't any portMappings – easier to read is it is imh",385021934,2016-02-09 13:23:34,
6638682,2020566,42367835,112,"Imagine that we have a string in DB with IP restrictions like `192.168.0.0/16, !192.168.0.0/24`. The current implementation forces us to create custom setters/getters to extract allow and deny IPs, the we get an ugly validator definition:    ```php  [['cl",332701157,2015-10-19 11:06:45,
14167273,1512,60977907,239,"I see. That last-child selector is rather ugly, add a class on `td`, and same class on `sync-header`, then you can hide both in the same way.",433171740,2016-04-25 19:59:38,
3963545,2246545,14179476,56,"oh, I see, scratch that. Damn github code review, conspiring to make me look stupid.",130426416,2014-06-25 9:03:46,
5243541,2815311,20765906,56,"Oh, crap, something got lost in `listing_path()`. Checked that in now.",184443580,2014-11-23 16:05:31,
