Project,Bug ID,Commit ID,Commit Link,Label 1,Label 2,Final Label,
keras,74,4cad455ef4da600c96ddc69800bab39d0e52b677,https://github.com/keras-team/keras/commit/4cad455ef4da600c96ddc69800bab39d0e52b677,1,1,1,
keras,75,dc95ceca57cbfada596a10a72f0cb30e1f2ed53b,https://github.com/keras-team/keras/commit/dc95ceca57cbfada596a10a72f0cb30e1f2ed53b,1,4,,
keras,76,29ee89a0663c96f6476aa7145b4f27684442b779,https://github.com/keras-team/keras/commit/29ee89a0663c96f6476aa7145b4f27684442b779,2,3,,
keras,77,4a58b178073f0ba3b166220f7ebd7d56149bfb20,https://github.com/keras-team/keras/commit/4a58b178073f0ba3b166220f7ebd7d56149bfb20,1,1,1,
keras,78,d956d19fccf6de6344c282218f1b027453785fa9,https://github.com/keras-team/keras/commit/d956d19fccf6de6344c282218f1b027453785fa9,2,1,,
keras,79,45e781c305edc0ee23af8a60bfa73a6e2e19839a,https://github.com/keras-team/keras/commit/45e781c305edc0ee23af8a60bfa73a6e2e19839a,3,1,,
keras,80,2f3edf96078d78450b985bdf3bfffe7e0c627169,https://github.com/keras-team/keras/commit/2f3edf96078d78450b985bdf3bfffe7e0c627169,1,1,1,
keras,81,94a0f34f10f2af83258ce4e1d80cf01297f0558f,https://github.com/keras-team/keras/commit/94a0f34f10f2af83258ce4e1d80cf01297f0558f,3,1,,
keras,82,b17169ca5d6cd1c8aeb237fc2bb0555c9e1b6a02,https://github.com/keras-team/keras/commit/b17169ca5d6cd1c8aeb237fc2bb0555c9e1b6a02,1,1,1,
keras,83,23446009c3ae97aebc0cd7d2e597ae6ca5c0db20,https://github.com/keras-team/keras/commit/23446009c3ae97aebc0cd7d2e597ae6ca5c0db20,3,1,,
keras,84,eec5da20be0eddb926a74f2c8ef6e690ccf98336,https://github.com/keras-team/keras/commit/eec5da20be0eddb926a74f2c8ef6e690ccf98336,3,1,,
keras,85,3292aa5a30350c67627f173ceac713956f68271f,https://github.com/keras-team/keras/commit/3292aa5a30350c67627f173ceac713956f68271f,1,1,1,
keras,86,159bb1aac17a8de0f96997d35703b8f26926a848,https://github.com/keras-team/keras/commit/159bb1aac17a8de0f96997d35703b8f26926a848,1,1,1,
keras,87,c173b764c768a686139636da24c54b30734f5c83,https://github.com/keras-team/keras/commit/c173b764c768a686139636da24c54b30734f5c83,1,3,,
keras,88,3f148e40e1dd9b95c4cd2dd0d182b8729729a5c0,https://github.com/keras-team/keras/commit/3f148e40e1dd9b95c4cd2dd0d182b8729729a5c0,2,2,2,
keras,89,f2501c4db6a7699e6199316da27dc7407dacf4bd,https://github.com/keras-team/keras/commit/f2501c4db6a7699e6199316da27dc7407dacf4bd,2,1,,
keras,90,1b53767da71ab94169c60f46f0b8e9d820fd59d5,https://github.com/keras-team/keras/commit/1b53767da71ab94169c60f46f0b8e9d820fd59d5,3,1,,
keras,91,c03482506bf7a82906edcd9f91e3abc8ef88bbed,https://github.com/keras-team/keras/commit/c03482506bf7a82906edcd9f91e3abc8ef88bbed,1,3,,
luigi,1,23a64f2f21341ddf749b0f6e96a35f71e16e5046,https://github.com/spotify/luigi/commit/23a64f2f21341ddf749b0f6e96a35f71e16e5046,3,1,,
luigi,2,2de1b686d14e4c3d844d1eaca62405b8256fdd3f,https://github.com/spotify/luigi/commit/2de1b686d14e4c3d844d1eaca62405b8256fdd3f,1,3,,
luigi,3,aec5dc2ed8db53fc282a0bd24aabe59031b6d1ba,https://github.com/spotify/luigi/commit/aec5dc2ed8db53fc282a0bd24aabe59031b6d1ba,1,1,1,
luigi,4,24e85945ae39e5975491527e00c3f0f64b42ea6e,https://github.com/spotify/luigi/commit/24e85945ae39e5975491527e00c3f0f64b42ea6e,1,1,1,
luigi,5,8ea3ddd79037e29f634acf17a56f8fa64eb5155b,https://github.com/spotify/luigi/commit/8ea3ddd79037e29f634acf17a56f8fa64eb5155b,3,1,,
luigi,6,55ca81d77677f19f654d868b2bc160d9c3a6197e,https://github.com/spotify/luigi/commit/55ca81d77677f19f654d868b2bc160d9c3a6197e,3,1,,
luigi,7,3a0bfbff69addfb3be1107adab3d4914bcae3e4b,https://github.com/spotify/luigi/commit/3a0bfbff69addfb3be1107adab3d4914bcae3e4b,1,1,1,
luigi,8,38eb6de3c4b1a4d335a37cd0eb66c09f1e19983c,https://github.com/spotify/luigi/commit/38eb6de3c4b1a4d335a37cd0eb66c09f1e19983c,3,3,3,
luigi,9,bdfcb6c2540a143a71e6dc6a89793cb8bd048ee0,https://github.com/spotify/luigi/commit/bdfcb6c2540a143a71e6dc6a89793cb8bd048ee0,3,3,3,
luigi,10,8501e5dbb8d3040453a89bb0d3562526086d51e5,https://github.com/spotify/luigi/commit/8501e5dbb8d3040453a89bb0d3562526086d51e5,1,1,1,
luigi,11,e0b4b3fdf9565639fd932d4f7484b570f5b43979,https://github.com/spotify/luigi/commit/e0b4b3fdf9565639fd932d4f7484b570f5b43979,4,1,,
luigi,12,1fbec18ceb7c5de352e6d1df12960c61f09e67c2,https://github.com/spotify/luigi/commit/1fbec18ceb7c5de352e6d1df12960c61f09e67c2,1,1,1,
luigi,13,07775235c204fdafbc43401751f44d528823c439,https://github.com/spotify/luigi/commit/07775235c204fdafbc43401751f44d528823c439,3,1,,
luigi,14,ce881b2a95743887c6147ff4ba23ce5f622b3f5e,https://github.com/spotify/luigi/commit/ce881b2a95743887c6147ff4ba23ce5f622b3f5e,1,1,1,
luigi,15,876fe69d560571ceb0bef9c0b8d2fcc8c4bb60ce,https://github.com/spotify/luigi/commit/876fe69d560571ceb0bef9c0b8d2fcc8c4bb60ce,2,1,,
luigi,16,daf9ce99a3a7ed4227d1564570c5fce8848357e5,https://github.com/spotify/luigi/commit/daf9ce99a3a7ed4227d1564570c5fce8848357e5,1,1,1,
luigi,17,e12ea80cb9686507f1773fcc6e0d74f669580b6b,https://github.com/spotify/luigi/commit/e12ea80cb9686507f1773fcc6e0d74f669580b6b,1,2,,
luigi,18,c87e32b0a152fc66d89c2ce82440c830d0a9ce70,https://github.com/spotify/luigi/commit/c87e32b0a152fc66d89c2ce82440c830d0a9ce70,3,3,3,
luigi,19,8874b93165953c4f6bbe7b747804654d13290018,https://github.com/spotify/luigi/commit/8874b93165953c4f6bbe7b747804654d13290018,1,1,1,
luigi,20,447489aa7f2733bb0a5a701ef46b0bec065543b3,https://github.com/spotify/luigi/commit/447489aa7f2733bb0a5a701ef46b0bec065543b3,3,1,,
luigi,21,b7115974c3deadf77113686248b39567cb67e38f,https://github.com/spotify/luigi/commit/b7115974c3deadf77113686248b39567cb67e38f,1,1,1,
luigi,22,f7e0b7710fd8b12f27625b1efb62a8fde6e206c4,https://github.com/spotify/luigi/commit/f7e0b7710fd8b12f27625b1efb62a8fde6e206c4,3,1,,
luigi,23,06a75395bd670dc2a582757e98dc3298d12a2db5,https://github.com/spotify/luigi/commit/06a75395bd670dc2a582757e98dc3298d12a2db5,1,3,,
luigi,24,3c55acd2cd5cf9c6c760bec5bb3159e0bc48a614,https://github.com/spotify/luigi/commit/3c55acd2cd5cf9c6c760bec5bb3159e0bc48a614,1,1,1,
luigi,25,70d8734d60e168389f425082b41b1936d63c028e,https://github.com/spotify/luigi/commit/70d8734d60e168389f425082b41b1936d63c028e,1,1,1,
luigi,26,c0c4d5ceb68390580119292939238cdfd9522674,https://github.com/spotify/luigi/commit/c0c4d5ceb68390580119292939238cdfd9522674,3,1,,
luigi,27,62b6aa85375fdb150f8da0da14b834d5d2c628e6,https://github.com/spotify/luigi/commit/62b6aa85375fdb150f8da0da14b834d5d2c628e6,2,3,,
luigi,28,b3e9ad57f8502a390686957b69070105fddcfd49,https://github.com/spotify/luigi/commit/b3e9ad57f8502a390686957b69070105fddcfd49,1,1,1,
luigi,29,e124e75e6d54fbb1f86e7432d46ba5519a32605d,https://github.com/spotify/luigi/commit/e124e75e6d54fbb1f86e7432d46ba5519a32605d,1,3,,
luigi,30,a8e64fe7f83d69702166a44c7e8cb9470ff31040,https://github.com/spotify/luigi/commit/a8e64fe7f83d69702166a44c7e8cb9470ff31040,1,1,1,
luigi,31,43f2de2646c8e1efd6e17ffabbb11accc21e70b6,https://github.com/spotify/luigi/commit/43f2de2646c8e1efd6e17ffabbb11accc21e70b6,1,1,1,
luigi,32,736c0f1352463c20ece84f2f651bcd37fd2b88ae,https://github.com/spotify/luigi/commit/736c0f1352463c20ece84f2f651bcd37fd2b88ae,1,1,1,
luigi,33,96f2b5a97c2cc5f63bea0f422c57f93dcec0ebac,https://github.com/spotify/luigi/commit/96f2b5a97c2cc5f63bea0f422c57f93dcec0ebac,1,1,1,
luigi,34,e38392a1381dd8daee0f180f0ac7f651edb88e0c,https://github.com/spotify/luigi/commit/e38392a1381dd8daee0f180f0ac7f651edb88e0c,1,1,1,
luigi,35,dd37d973cfef2a1f93aad816c17a6e834705eb46,https://github.com/spotify/luigi/commit/dd37d973cfef2a1f93aad816c17a6e834705eb46,2,1,,
luigi,36,acb66db42257801403b5d471eecec91392e316f3,https://github.com/spotify/luigi/commit/acb66db42257801403b5d471eecec91392e316f3,3,1,,
luigi,37,b879c1287fdffebbc2e4770df0ac33fd0d566ce0,https://github.com/spotify/luigi/commit/b879c1287fdffebbc2e4770df0ac33fd0d566ce0,1,4,,
luigi,38,ea1cad7ef4d30709d1cb255d09db084150057041,https://github.com/spotify/luigi/commit/ea1cad7ef4d30709d1cb255d09db084150057041,3,1,,
luigi,39,c521d59c5eacf6c19ce3c17a62f73e042fa0556e,https://github.com/spotify/luigi/commit/c521d59c5eacf6c19ce3c17a62f73e042fa0556e,1,1,1,
luigi,40,6cffbf438d023441f7f42c2019a51c62eecd9018,https://github.com/spotify/luigi/commit/6cffbf438d023441f7f42c2019a51c62eecd9018,1,1,1,
luigi,41,6dfe9af9a7ce6dda364ef8db0e6cd0b3572c33d6,https://github.com/spotify/luigi/commit/6dfe9af9a7ce6dda364ef8db0e6cd0b3572c33d6,4,1,,
luigi,42,6bc2a544ca32d68325ee8df791a38515e70540df,https://github.com/spotify/luigi/commit/6bc2a544ca32d68325ee8df791a38515e70540df,2,1,,
luigi,43,c3d685e2b03369aab6f4d86ed1c95169c1c2c217,https://github.com/spotify/luigi/commit/c3d685e2b03369aab6f4d86ed1c95169c1c2c217,1,1,1,
luigi,44,1de379b56c346754bd9dbc7e921211ca570219c7,https://github.com/spotify/luigi/commit/1de379b56c346754bd9dbc7e921211ca570219c7,4,1,,
luigi,45,0b283acc5ccf5301031f93b179d8c87a8d0e8128,https://github.com/spotify/luigi/commit/0b283acc5ccf5301031f93b179d8c87a8d0e8128,1,3,,
luigi,46,1de379b56c346754bd9dbc7e921211ca570219c7,https://github.com/spotify/luigi/commit/1de379b56c346754bd9dbc7e921211ca570219c7,4,duplicate of 44,,
luigi,47,1a6a89d8b510089392bb407d4ec660451deb1f23,https://github.com/spotify/luigi/commit/1a6a89d8b510089392bb407d4ec660451deb1f23,1,1,1,
luigi,48,2db9768958c9665c2bb78f040054a25534205fc4,https://github.com/spotify/luigi/commit/2db9768958c9665c2bb78f040054a25534205fc4,1,1,1,
luigi,49,dc41727f4de88f86f4e77aa45be51eff4ee6b3be,https://github.com/spotify/luigi/commit/dc41727f4de88f86f4e77aa45be51eff4ee6b3be,1,1,1,
luigi,50,8a4f73296f237fcf8182c342e62c2cb201c717df,https://github.com/spotify/luigi/commit/8a4f73296f237fcf8182c342e62c2cb201c717df,1,1,1,
luigi,51,040bbc9ef8d1703b64d13c60f271fded63e13601,https://github.com/spotify/luigi/commit/040bbc9ef8d1703b64d13c60f271fded63e13601,1,1,1,
luigi,52,13673fd488c25325db633b1d49e664fb937fabc2,https://github.com/spotify/luigi/commit/13673fd488c25325db633b1d49e664fb937fabc2,1,1,1,
luigi,53,fa17292ebb54c8b83db8cf0995618a2a057103a6,https://github.com/spotify/luigi/commit/fa17292ebb54c8b83db8cf0995618a2a057103a6,1,1,1,
luigi,54,e2be971226c34a193d7029c51206e488b6a037cd,https://github.com/spotify/luigi/commit/e2be971226c34a193d7029c51206e488b6a037cd,1,1,1,
luigi,55,2898a2d2d178499435892d7a69bb1dfc90c70b29,https://github.com/spotify/luigi/commit/2898a2d2d178499435892d7a69bb1dfc90c70b29,1,1,1,
luigi,56,f1e3fb48fe9877e511a2d079636fd75eaaba4573,https://github.com/spotify/luigi/commit/f1e3fb48fe9877e511a2d079636fd75eaaba4573,1,1,1,
luigi,57,c0857e9e06012b696017e0a353ae74f4f621d066,https://github.com/spotify/luigi/commit/c0857e9e06012b696017e0a353ae74f4f621d066,1,1,1,
luigi,58,027ac3fbcf66d5d21554c9ac6da26eee5c2e0f3d,https://github.com/spotify/luigi/commit/027ac3fbcf66d5d21554c9ac6da26eee5c2e0f3d,1,1,1,
luigi,59,fccb631a14e1d52138d39f06004be14ca8f3337d,https://github.com/spotify/luigi/commit/fccb631a14e1d52138d39f06004be14ca8f3337d,1,1,1,
matplotlib,1,5324adaec6a7fd3d78dea7b28451d5f6e95392a6,https://github.com/matplotlib/matplotlib/commit/5324adaec6a7fd3d78dea7b28451d5f6e95392a6,1,1,1,
matplotlib,2,0c255a04a426d570eff890c28f2d11052005f0bc,https://github.com/matplotlib/matplotlib/commit/0c255a04a426d570eff890c28f2d11052005f0bc,3,1,,
matplotlib,3,d86cc2bab8183fd3288ed474e4dfd33e0f018908,https://github.com/matplotlib/matplotlib/commit/d86cc2bab8183fd3288ed474e4dfd33e0f018908,1,1,1,
matplotlib,4,2a3707d9c3472b1a010492322b6946388d4989ae,https://github.com/matplotlib/matplotlib/commit/2a3707d9c3472b1a010492322b6946388d4989ae,1,1,1,
matplotlib,5,fafa132484872141431a5be3727eab1d8b3c7b82,https://github.com/matplotlib/matplotlib/commit/fafa132484872141431a5be3727eab1d8b3c7b82,1,1,1,
matplotlib,6,66289c4f1895b8c65ca92a03d92f6b1cfa552267,https://github.com/matplotlib/matplotlib/commit/66289c4f1895b8c65ca92a03d92f6b1cfa552267,1,1,1,
matplotlib,7,d84f4a7ac8d43d1288cb8ce11ab60ae557306b7e,https://github.com/matplotlib/matplotlib/commit/d84f4a7ac8d43d1288cb8ce11ab60ae557306b7e,1,1,1,
matplotlib,8,28756a20796fe814b6c90d936dcda220f0f209b9,https://github.com/matplotlib/matplotlib/commit/28756a20796fe814b6c90d936dcda220f0f209b9,3,3,3,
matplotlib,9,ac400b51bb31b91920ee9aae02a0606a67983a8f,https://github.com/matplotlib/matplotlib/commit/ac400b51bb31b91920ee9aae02a0606a67983a8f,1,1,1,
matplotlib,10,2f41868de465b86d2fc357f7ed58ff323d58030f,https://github.com/matplotlib/matplotlib/commit/2f41868de465b86d2fc357f7ed58ff323d58030f,1,1,1,
matplotlib,11,c01f9d3eff9b6239446c1bb2d205eccd69054aeb,https://github.com/matplotlib/matplotlib/commit/c01f9d3eff9b6239446c1bb2d205eccd69054aeb,1,1,1,
matplotlib,12,2292f7be07310a004bbc0fea87a4f32a766e4791,https://github.com/matplotlib/matplotlib/commit/2292f7be07310a004bbc0fea87a4f32a766e4791,2,1,,
matplotlib,13,001afafaaffa321d459980eff5779adaf01681e6,https://github.com/matplotlib/matplotlib/commit/001afafaaffa321d459980eff5779adaf01681e6,1,3,,
matplotlib,14,76aa2d5a159b2f7ae532c0ebd690bc68b21ff300,https://github.com/matplotlib/matplotlib/commit/76aa2d5a159b2f7ae532c0ebd690bc68b21ff300,3,1,,
matplotlib,15,1986da3968ee76c6bce8f4c04aed80e23bd4ecfa,https://github.com/matplotlib/matplotlib/commit/1986da3968ee76c6bce8f4c04aed80e23bd4ecfa,1,1,1,
matplotlib,16,af745264376a10782bd0d8b96d255f958c2950f3,https://github.com/matplotlib/matplotlib/commit/af745264376a10782bd0d8b96d255f958c2950f3,1,1,1,
matplotlib,17,382be60aec3e6ebbf92f3d5792ba059bf3cfe6cf,https://github.com/matplotlib/matplotlib/commit/382be60aec3e6ebbf92f3d5792ba059bf3cfe6cf,1,1,1,
matplotlib,18,95b33b1c442f425eeb2a7b111a76bef1541e554a,https://github.com/matplotlib/matplotlib/commit/95b33b1c442f425eeb2a7b111a76bef1541e554a,3,1,,
matplotlib,19,eb4b15b47a4d019f0e9edb2fb0587aebc2dbd8e8,https://github.com/matplotlib/matplotlib/commit/eb4b15b47a4d019f0e9edb2fb0587aebc2dbd8e8,1,1,1,
matplotlib,20,c986a12b6d0d0d44f5a87f7cd4408f38040e2537,https://github.com/matplotlib/matplotlib/commit/c986a12b6d0d0d44f5a87f7cd4408f38040e2537,1,1,1,
matplotlib,21,c7df5d2770030fe4588a0fc1ab4449a689554dfc,https://github.com/matplotlib/matplotlib/commit/c7df5d2770030fe4588a0fc1ab4449a689554dfc,1,1,1,
matplotlib,22,5d99e151be80bcb0b3b6d081fd3038330f573d94,https://github.com/matplotlib/matplotlib/commit/5d99e151be80bcb0b3b6d081fd3038330f573d94,1,1,1,
matplotlib,23,05a5db0fec2eced55076736f0b9520641b279ad6,https://github.com/matplotlib/matplotlib/commit/05a5db0fec2eced55076736f0b9520641b279ad6,1,1,1,
matplotlib,24,47479b04b6718a65ebaac094db106d44b40da509,https://github.com/matplotlib/matplotlib/commit/47479b04b6718a65ebaac094db106d44b40da509,1,1,1,
matplotlib,25,670d5614e884be8013cf5dbb2160b4d33314d771,https://github.com/matplotlib/matplotlib/commit/670d5614e884be8013cf5dbb2160b4d33314d771,1,1,1,
matplotlib,26,5375487ab28c877c8008c5a178e0b81a6e267957,https://github.com/matplotlib/matplotlib/commit/5375487ab28c877c8008c5a178e0b81a6e267957,1,1,1,
matplotlib,27,6fceb054369445d0b20d2864957e8bcfd8d2cb87,https://github.com/matplotlib/matplotlib/commit/6fceb054369445d0b20d2864957e8bcfd8d2cb87,1,1,1,
matplotlib,28,7f1eb421c90424203a67a805ff5223be4c76d9e9,https://github.com/matplotlib/matplotlib/commit/7f1eb421c90424203a67a805ff5223be4c76d9e9,2,1,,
matplotlib,29,bb14c7fb723991be096c748ae3e096c4626cc8b5,https://github.com/matplotlib/matplotlib/commit/bb14c7fb723991be096c748ae3e096c4626cc8b5,2,1,,
matplotlib,30,2349d826a170a10510d1ee8be02eaff51f7ee89f,https://github.com/matplotlib/matplotlib/commit/2349d826a170a10510d1ee8be02eaff51f7ee89f,1,1,1,
matplotlib,31,418a1adf597b4d7759dcd64b864bd64cc1b507f4,https://github.com/matplotlib/matplotlib/commit/418a1adf597b4d7759dcd64b864bd64cc1b507f4,1,1,1,
matplotlib,32,407a9fe71a4c0a8ba4914b8f54f21d32d6dd2d74,https://github.com/matplotlib/matplotlib/commit/407a9fe71a4c0a8ba4914b8f54f21d32d6dd2d74,1,1,1,
matplotlib,33,184225bc5639fbd2f29c1253602806a8b6462d9f,https://github.com/matplotlib/matplotlib/commit/184225bc5639fbd2f29c1253602806a8b6462d9f,1,1,1,
matplotlib,34,6eef5e1b7c5ed7a57f645e8ee964f16247b198f0,https://github.com/matplotlib/matplotlib/commit/6eef5e1b7c5ed7a57f645e8ee964f16247b198f0,3,1,,
matplotlib,35,557375ff91f64c1b827f6014da2d369513a69316,https://github.com/matplotlib/matplotlib/commit/557375ff91f64c1b827f6014da2d369513a69316,1,1,1,
matplotlib,36,02f25d60139b160fd9b321802b4a2f6c6f3f8672,https://github.com/matplotlib/matplotlib/commit/02f25d60139b160fd9b321802b4a2f6c6f3f8672,1,1,1,
matplotlib,37,94ac78a47cfaed9a09e5fd8295b88e8248b67f55,https://github.com/matplotlib/matplotlib/commit/94ac78a47cfaed9a09e5fd8295b88e8248b67f55,1,1,1,
matplotlib,38,af1ab00bf600404248be30329b00963ae87270d9,https://github.com/matplotlib/matplotlib/commit/af1ab00bf600404248be30329b00963ae87270d9,1,3,,
matplotlib,39,fc51b411ba5d0984544ecff97e0a28ea4b6a6d03,https://github.com/matplotlib/matplotlib/commit/fc51b411ba5d0984544ecff97e0a28ea4b6a6d03,1,1,1,
matplotlib,40,423bd0dc40c1526512220304142ea4a730fd5ecb,https://github.com/matplotlib/matplotlib/commit/423bd0dc40c1526512220304142ea4a730fd5ecb,2,1,,
matplotlib,41,c948ea599d3947e47f625d758afbdd0dab0c4b3c,https://github.com/matplotlib/matplotlib/commit/c948ea599d3947e47f625d758afbdd0dab0c4b3c,2,1,,
matplotlib,42,d4de838fe7b38abb02f061540fd93962cc063fc4,https://github.com/matplotlib/matplotlib/commit/d4de838fe7b38abb02f061540fd93962cc063fc4,1,1,1,
pandas,1,e41ee47a90bb1d8a1fa28fcefcd45ed8ef5cb946,https://github.com/pandas-dev/pandas/commit/e41ee47a90bb1d8a1fa28fcefcd45ed8ef5cb946,1,1,1,
pandas,2,55e8891f6d33be14e0db73ac06513129503f995c,https://github.com/pandas-dev/pandas/commit/55e8891f6d33be14e0db73ac06513129503f995c,1,1,1,
pandas,3,014d8eabf0b8c3d0921ec2438d72514b34ea676b,https://github.com/pandas-dev/pandas/commit/014d8eabf0b8c3d0921ec2438d72514b34ea676b,3,3,3,
pandas,4,d3a6a3a58e1a6eb68b8b8399ff252b8f4501950e,https://github.com/pandas-dev/pandas/commit/d3a6a3a58e1a6eb68b8b8399ff252b8f4501950e,1,1,1,
pandas,5,2250ddfaff92abaff20a5bcd78315f5d4bd44981,https://github.com/pandas-dev/pandas/commit/2250ddfaff92abaff20a5bcd78315f5d4bd44981,1,1,1,
pandas,6,2250ddfaff92abaff20a5bcd78315f5d4bd44981,https://github.com/pandas-dev/pandas/commit/2250ddfaff92abaff20a5bcd78315f5d4bd44981,1,1,1,
pandas,7,e71052cc40ebd3a8ce163320c47b8b8f7000b088,https://github.com/pandas-dev/pandas/commit/e71052cc40ebd3a8ce163320c47b8b8f7000b088,2,1,,
pandas,8,8cd8ed3657e52ad9f67e17b7f5c20f7340ab6a2c,https://github.com/pandas-dev/pandas/commit/8cd8ed3657e52ad9f67e17b7f5c20f7340ab6a2c,1,1,1,
pandas,9,e66e5c338a9f458de743a4a1dd2dd3fe65603252,https://github.com/pandas-dev/pandas/commit/e66e5c338a9f458de743a4a1dd2dd3fe65603252,2,1,,
pandas,10,699b56f7f4d55ad8acd11380a564b9b62675442e,https://github.com/pandas-dev/pandas/commit/699b56f7f4d55ad8acd11380a564b9b62675442e,3,1,,
pandas,11,aa3e6119328772db00dd9acb25eb72062cc1e58d,https://github.com/pandas-dev/pandas/commit/aa3e6119328772db00dd9acb25eb72062cc1e58d,3,3,3,
pandas,12,8f3afd718b2df905383055d21b6680e49a2821f4,https://github.com/pandas-dev/pandas/commit/8f3afd718b2df905383055d21b6680e49a2821f4,3,1,,
pandas,13,678a9ac7c198513367f6f1180c5fd2bf6bc6949b,https://github.com/pandas-dev/pandas/commit/678a9ac7c198513367f6f1180c5fd2bf6bc6949b,3,1,,
pandas,14,64336ff8414f8977ff94adb9a5bc000a3a4ef454,https://github.com/pandas-dev/pandas/commit/64336ff8414f8977ff94adb9a5bc000a3a4ef454,1,1,1,
pandas,15,6f5614b2a5cf909e6d9d4047f5e38b29009ce772,https://github.com/pandas-dev/pandas/commit/6f5614b2a5cf909e6d9d4047f5e38b29009ce772,2,1,,
pandas,16,d09f20e29bdfa82f5efc071986e2633001d552f6,https://github.com/pandas-dev/pandas/commit/d09f20e29bdfa82f5efc071986e2633001d552f6,1,1,1,
pandas,17,ffc06f11e083c20795d06507fa2912fc2328ca53,https://github.com/pandas-dev/pandas/commit/ffc06f11e083c20795d06507fa2912fc2328ca53,3,1,,
pandas,18,7c3f662d1e379583284015fe7ea17df4fe70fdaf,https://github.com/pandas-dev/pandas/commit/7c3f662d1e379583284015fe7ea17df4fe70fdaf,3,2,,
pandas,19,ebb727e5cd8865a7f5d6cfb4b22d3278b6bf5e6b,https://github.com/pandas-dev/pandas/commit/ebb727e5cd8865a7f5d6cfb4b22d3278b6bf5e6b,1,1,1,
pandas,20,e1ee2b0679e5999c993a787606d30e75faaba7a2,https://github.com/pandas-dev/pandas/commit/e1ee2b0679e5999c993a787606d30e75faaba7a2,1,1,1,
pandas,21,de8ca78921fa6aa003a047a14ffaa03a5f3b86ac,https://github.com/pandas-dev/pandas/commit/de8ca78921fa6aa003a047a14ffaa03a5f3b86ac,3,1,,
pandas,22,a3477c769b3d2ea4950ae69f8867e3b291b743c1,https://github.com/pandas-dev/pandas/commit/a3477c769b3d2ea4950ae69f8867e3b291b743c1,3,1,,
pandas,23,29c820fad0c200a61c8462ba88afe3b3ab1878b2,https://github.com/pandas-dev/pandas/commit/29c820fad0c200a61c8462ba88afe3b3ab1878b2,3,1,,
pandas,24,b7f061c3d24df943e16918ad3932e767f5639a38,https://github.com/pandas-dev/pandas/commit/b7f061c3d24df943e16918ad3932e767f5639a38,1,1,1,
pandas,25,d04b965f98fa53f22cc41f7e4d081d763d2856a1,https://github.com/pandas-dev/pandas/commit/d04b965f98fa53f22cc41f7e4d081d763d2856a1,3,1,,
pandas,26,085752f95adb625a43aef64481be56a393e8732a,https://github.com/pandas-dev/pandas/commit/085752f95adb625a43aef64481be56a393e8732a,2,3,,
pandas,27,8aa707298428801199280b2b994632080591700a,https://github.com/pandas-dev/pandas/commit/8aa707298428801199280b2b994632080591700a,1,1,1,
pandas,28,91150d976ac41bd93a0e6516b2090c534f91aff2,https://github.com/pandas-dev/pandas/commit/91150d976ac41bd93a0e6516b2090c534f91aff2,1,1,1,
pandas,29,dd71064327721c1ec7366000f357b0c08bcec4d2,https://github.com/pandas-dev/pandas/commit/dd71064327721c1ec7366000f357b0c08bcec4d2,1,1,1,
pandas,30,63651f3ed2c41bc71781be1c9f4274a14361311a,https://github.com/pandas-dev/pandas/commit/63651f3ed2c41bc71781be1c9f4274a14361311a,1,2,,
pandas,31,83f84ed5b7230cf9015a7bde5cc95d91b9282bb3,https://github.com/pandas-dev/pandas/commit/83f84ed5b7230cf9015a7bde5cc95d91b9282bb3,2,1,,
pandas,32,71d610596ed128055614eb660f13c88168bfe22f,https://github.com/pandas-dev/pandas/commit/71d610596ed128055614eb660f13c88168bfe22f,1,1,1,
pandas,33,74e8607cb163b76ccf272ac72ae6b7848fe930c8,https://github.com/pandas-dev/pandas/commit/74e8607cb163b76ccf272ac72ae6b7848fe930c8,1,1,1,
pandas,34,afb04645b5b3361814f7d00ef68ce8d68e19ddb8,https://github.com/pandas-dev/pandas/commit/afb04645b5b3361814f7d00ef68ce8d68e19ddb8,1,1,1,
pandas,35,cb71376385c33270fa1922aec9eb6c49de4336f4,https://github.com/pandas-dev/pandas/commit/cb71376385c33270fa1922aec9eb6c49de4336f4,1,1,1,
pandas,36,8dfb54967a935562e3379f999a696fdd1b4ba545,https://github.com/pandas-dev/pandas/commit/8dfb54967a935562e3379f999a696fdd1b4ba545,3,1,,
pandas,37,c6a1638bcd99df677a8f76f036c0b30027eb243c,https://github.com/pandas-dev/pandas/commit/c6a1638bcd99df677a8f76f036c0b30027eb243c,1,1,1,
pandas,38,92afd5c2c08216e4e9c80eb6b92b1660f91846e0,https://github.com/pandas-dev/pandas/commit/92afd5c2c08216e4e9c80eb6b92b1660f91846e0,1,1,1,
pandas,39,56d0934092b8296c90f940c56fce3b731e0de81b,https://github.com/pandas-dev/pandas/commit/56d0934092b8296c90f940c56fce3b731e0de81b,1,1,1,
pandas,40,299e27da8a75d02d84870c1ca5971f4dd0f046e6,https://github.com/pandas-dev/pandas/commit/299e27da8a75d02d84870c1ca5971f4dd0f046e6,1,1,1,
pandas,41,38b669a206b151e0a2bb985200d4a493c4ac078f,https://github.com/pandas-dev/pandas/commit/38b669a206b151e0a2bb985200d4a493c4ac078f,1,1,1,
pandas,42,f11fb8c614b3948358e6e8efa14a4abaef1468b8,https://github.com/pandas-dev/pandas/commit/f11fb8c614b3948358e6e8efa14a4abaef1468b8,1,2,,
